index	chrom	start	end	pqs.position	eG4Sig	Stability	phyloP	annotation	geneId	transcriptId	distanceToTSS	ChromState	ATACSig	Type	ISL2	HCFC1	KDM3A	ZNF142	HNF4G	REST	TBP	NFE2L2	USF1	SREBF2	ZNF770	EZH2	FOXJ3	HNF1A	ZNF407	EGR1	SRSF9	SMC1A	PRDM15	ZNF175	ZNF337	ZNF384	NONO	RXRA	JUND	GTF2F1	ATF3	RUVBL2	FOXA1	ZNF737	ZFY	ZNF891	NR2F6	DRAP1	ARID1B	ZNF609	NFKBIZ	FIP1L1	ZBED4	MEF2A	FOS	ZNF143	CEBPD	HNRNPH1	ZNF207	NFIL3	HLF	PCBP2	ZBTB7A	HOXA3	PHF5A	ZNF598	NFIC	ZKSCAN1	SMC3	FOXP4	YY1	ZFP36	TBX2	PREB	NRF1	PHF8	SIN3B	LCORL	HSF2	PRDM10	MAZ	DNMT3B	ZNF629	ONECUT1	PCBP1	LIN54	ZNF503	KAT2B	ZNF24	SSRP1	MED1	NFRKB	ZNF274	HNRNPK	HNRNPL	FOXK2	NIPBL	SREBF1	PRPF4	HNF1B	CREB1	PPARG	MAFK	E2F4	NFATC3	ATF2	GMEB1	GATA4	SIN3A	HIVEP1	MNX1	CERS6	CEBPA	ETS1	JUN	KLF10	RBM39	PHF21A	YBX1	ATF7	PLRG1	SRSF1	CEBPZ	SIX1	TFDP2	ZNF550	ZMYM3	ARID3A	IRF3	HNRNPUL1	GABPA	ZBTB2	GFI1	RCOR1	EP300	TCF7L2	ZNF777	SMAD1	L3MBTL4	FUS	MNT	SRSF7	RNF2	NR2F2	FOXP1	BHLHE40	FOXO3	ASH2L	SFPQ	ZSCAN2	USF2	MBD4	BRCA1	ESRRA	MXI1	SP140L	SP5	CBFB	SAFB2	AGO1	CBX1	TCF25	SOX6	ZBTB7B	ZBTB40	ZNF224	TAF1	DR1	SMARCE1	KMT2A	ZNF263	ZBTB21	SUZ12	RFX3	NFYC	ELF1	GATA2	HSF1	CCAR2	ZNF276	FOSL2	CEBPB	ARNTL	RAD21	ZNF697	CREM	MTA1	RFX1	PAXIP1	BACH1	ZNF786	HHEX	HDAC2	ZEB1	HES1	RUVBL1	RFX5	ARNT	TEAD4	ATM	CHD2	HDAC1	FOXK1	RFXAP	ZBTB33	TCF12	ZHX2	IKZF1	SMAD3	THRB	E2F1	RAD51	MLX	SKI	ATF1	MXD4	NFYB	BRD4	ZNF12	U2AF2	ZNF3	HNRNPLL	TARDBP	ONECUT2	TBL1XR1	NR5A1	SMAD4	SMARCC1	TRIM22	NR2C2	TFAP4	DLX6	SMARCC2	PPARGC1A	PTBP1	ZNF766	PBX2	STAG1	ZNF44	ZNF883	ARID2	TP53	SP1	SRF	SATB1	NFAT5	TBX3	CUX1	ZNF264	ZFP64	PHB2	NBN	NFYA	MYNN	ZNF501	U2AF1	ZNF256	HBP1	MYC	SRSF4	MYBL2	ZGPAT	TSC22D4	NFIA	ETV4	ARID1A	NR3C1	ZNF800	GMEB2	MBD1	SRSF3	TCF7	HNRNPC	TFE3	ZFP37	MAX	ZBTB14	ZNF232	KDM5B	ZNF121	ZNF652	SMARCB1	HNF4A	SP2	ZNF282	INO80	KLF6	DMAP1	TCF3	CTCF	MCRS1	TAF15	ARID4A	ZNF572	HMGXB4	ZNF217	SOX13	ATF4	TGIF2	TFnum
chr7:44298592	chr7	44298464	44298720	44298658	10.254	30.4	8.903	Intron (uc003tkp.2/816, intron 3 of 20)	10652	uc011kbv.2	58015	15_EnhBiv	3.20429958464462	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr7:44309527	chr7	44309435	44309620	44309478	9.58	29.7	8.903	Intron (uc003tkp.2/816, intron 2 of 20)	816	uc003tkp.2	55702	17_ReprPCWk	1.91139296129751	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44321346	chr7	44321175	44321517	44321222	12.284	22	8.903	Intron (uc003tkp.2/816, intron 2 of 20)	816	uc003tkp.2	43883	15_EnhBiv	5.82899833912098	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr7:44348786	chr7	44348528	44349044	44348813	15.14	9.9	8.903	Intron (uc003tkp.2/816, intron 1 of 20)	816	uc003tkp.2	16443	16_ReprPC	6.48793487413147	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7
chr7:44581092	chr7	44580439	44581746	44581031	50.597	8.5	8.903	Promoter	29881	uc003tld.3	-179	1_TssA	46.506004337457	HepG2	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	142
chr7:44613677	chr7	44613390	44613965	44613696	74.777	6.7	8.903	Exon (uc003tlg.4/54606, exon 1 of 14)	54606	uc003tlg.4	459	1_TssA	49.6616018236613	HepG2	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	1	163
chr7:44621973	chr7	44621764	44622183	44621977	94.582	28.8	8.903	Promoter	222068	uc003tlk.3	-147	1_TssA	35.6572810150735	HepG2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	93
chr7:44646397	chr7	44646012	44646783	44646391	57.986	20.3	8.903	Intron (uc003tlm.3/4967, intron 1 of 8)	4967	uc011kby.2	277	1_TssA	60.3933900521349	HepG2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	138
chr7:44788031	chr7	44787852	44788210	44788042	35.483	30.5	8.903	Promoter	83637	uc003tlq.3	-148	1_TssA	27.0449924640494	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16
chr7:44788407	chr7	44788275	44788539	44788386	12.575	11.8	8.903	Promoter	83637	uc003tlr.3	-122	2_TssFlnk	26.4020269317849	HepG2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	94
chr7:44805420	chr7	44805287	44805554	44805482	11.413	13.9	8.903	Exon (uc003tlu.3/83637, exon 1 of 3)	83637	uc003tlu.3	78	5_Tx	1.57564815773343	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:44836077	chr7	44835866	44836288	44836026	50.105	31.4	8.903	Promoter	5478	uc003tlw.3	-163	1_TssA	48.5030000537886	HepG2	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	109
chr7:44887856	chr7	44887643	44888069	44887787	54.634	27.3	8.903	Promoter	94239	uc003tmd.2	-132	2_TssFlnk	57.5630810024256	HepG2	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	117
chr7:44925434	chr7	44925082	44925786	44925510	47.02	5.7	8.903	Promoter	5814	uc003tme.3	-475	14_TssBiv	30.5479344044922	HepG2	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	119
chr7:45001991	chr7	45001802	45002180	45001986	19.067	4.3	8.903	Distal Intergenic	64005	uc003tmg.2	12834	16_ReprPC	13.8083620742286	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
chr7:45003584	chr7	45003498	45003671	45003621	12.867	11.4	8.903	Intron (uc003tmg.2/64005, intron 15 of 16)	64005	uc003tmg.2	11241	17_ReprPCWk	1.64817359056553	HepG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7:45007294	chr7	45007105	45007484	45007390	25.154	37.8	8.903	Exon (uc003tmg.2/64005, exon 9 of 17)	64005	uc003tmg.2	7531	4_TssFlnkD	20.1943572127058	HepG2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	101
chr7:45039526	chr7	45039157	45039895	45039536	109.261	29.9	8.903	Intron (uc003tmn.3/83605, intron 1 of 9)	83605	uc003tmn.3	182	1_TssA	39.874322365282	HepG2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	0	132
